ID,SMILES
CHEMBL3608448,CC(=O)NC[C@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(C)=O)C(N)=O
CHEMBL3608447,CC(=O)NC[C@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](CNC(C)=O)NC(C)=O)C(N)=O
CHEMBL3608446,CC(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(N)=O
CHEMBL3608445,CC(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(N)=O
CHEMBL3608444,CC(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N[C@@H](CCc1ccccc1)C(N)=O
CHEMBL3608443,CC(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@@H](CCCCNC(C)=S)C(=O)N[C@@H](Cc1csc2ccccc12)C(N)=O
CHEMBL3608442,CC[C@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](CCCCNC(C)=O)NC(C)=O)C(N)=O
CHEMBL3608441,CCC[C@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](CCCCNC(C)=O)NC(C)=O)C(N)=O
CHEMBL3608440,CCCC[C@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](CCCCNC(C)=O)NC(C)=O)C(N)=O
CHEMBL3608311,CC(=O)NC[C@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(C)=O)C(N)=O
CHEMBL3604373,COC(=O)[C@H](Cc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1)NCc1cc(N(C)C)cc(CN[C@@H](Cc2cn(C(c3ccccc3)(c3ccccc3)c3ccccc3)cn2)C(=O)OC)n1
CHEMBL3604372,COC(=O)[C@H](Cc1c[nH]cn1)NCc1cc(N(C)C)cc(CN[C@@H](Cc2cn(C(c3ccccc3)(c3ccccc3)c3ccccc3)cn2)C(=O)OC)n1
CHEMBL3601363,CNC(=S)NCCCC[C@H](NC(=O)[C@H](CCCCNC(C)=O)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)=O)C(N)=O
CHEMBL3601362,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(N)=S)NC(=O)[C@H](CCCCNC(C)=O)NC(C)=O)C(N)=O
CHEMBL3580806,N#Cc1ccc(NC(=O)c2cccc([S](O)Cc3ccc(Cl)cc3)c2)cc1
CHEMBL3580805,CSc1ccc(CSc2cccc(C(=O)Nc3ccc(C#N)cc3)c2)cc1
CHEMBL3580804,C[S](O)c1ccc(NC(=O)c2cccc(SCc3ccc(Cl)cc3)c2)cc1
CHEMBL3580804,C[S+]([O-])c1ccc(NC(=O)c2cccc(SCc3ccc(Cl)cc3)c2)cc1
CHEMBL3580803,N#Cc1ccc(NC(=O)c2cccc(SCc3ccc(Cl)cc3)c2)cc1
CHEMBL3580802,COc1ccc(CS(=O)(=O)c2cccc(C(=O)Nc3ccc(C#N)cc3)c2)cc1
CHEMBL3580796,N#Cc1ccc(NC(=O)c2cccc(S(=O)(=O)Cc3ccc(Cl)cc3)c2)nc1
CHEMBL3431191,CC(=O)Nc1ccc(-c2noc(CC3CCCN(Cc4cccc(F)c4C)C3)n2)cc1
CHEMBL3427778,NC(=O)C1Cc2ccccc2Cc2c(-c3ccc(Cl)cc3)n[nH]c21
CHEMBL3427775,NC(=O)C1CC(c2ccccc2)Cc2c(-c3ccc(Cl)cc3)n[nH]c21
CHEMBL3427774,CC1(C)Cc2c(-c3cc4ccccc4s3)n[nH]c2C(C(N)=O)C1
CHEMBL3427770,CC1(C)Cc2c(-c3ccc(Cl)cc3)n[nH]c2C(C(N)=O)C1
CHEMBL3427768,NC(=O)C1CCCCc2c(-c3ccc(Cl)cc3)n[nH]c21
CHEMBL3427764,Cn1c(-c2n[nH]c3c2CCCC3C(N)=O)cc2cc(Cl)ccc21
CHEMBL3427762,Cn1c(-c2n[nH]c3c2CCCC3C(N)=O)cc2ccccc21
CHEMBL3427761,NC(=O)C1CCCc2c(-c3nc4ccccc4s3)n[nH]c21
CHEMBL3427760,NC(=O)C1CCCc2c(-c3cc4ccccc4o3)n[nH]c21
CHEMBL3427759,NC(=O)C1CCCc2c(-c3cc4ccccc4s3)n[nH]c21
CHEMBL3427748,NC(=O)C1CCCc2c(-c3ccc(Cl)c(Cl)c3)n[nH]c21
CHEMBL34241,CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c3c(c(C(=O)/C=C/c4ccccc4)c2O)OC(C)(C)C=C3)c1O
CHEMBL3408980,CCCCCCCCn1c2c(c3cc(-c4cnc(N)nc4)ccc31)CN(C(C)C)CC2
CHEMBL3408833,CCCCCCCCn1c2c(c3cc(-c4cnc(N)nc4)ccc31)CN(C)CC2
CHEMBL3408831,CCCCCCCCn1c2c(c3cc(-c4cccc(C)c4)ccc31)CNCC2
CHEMBL3408830,CCCCCCCCn1c2c(c3cc(-c4cccc(C)c4)ccc31)CN(Cc1ccccc1)CC2
CHEMBL3408829,CCCCCCCCn1c2c(c3cc(-c4cccc(C)c4)ccc31)CN(C)CC2
CHEMBL3408827,CCCCCCCCn1c2c(c3cc(-c4cccc(C)c4)ccc31)CN(C(C)C)CC2
CHEMBL3408826,CCCCCCCCn1c2c(c3cc(-c4cccc(C)c4)ccc31)CN(C(N)=O)CC2
CHEMBL3408821,CCCCCCCCn1c2c(c3cc(-c4ccc(S(C)(=O)=O)cc4)ccc31)CNCC2
CHEMBL3408820,CCCCCCCCn1c2c(c3cc(-c4ccc(S(C)(=O)=O)cc4)ccc31)CN(C)CC2
CHEMBL3408819,CCCCCCCCn1c2c(c3cc(-c4ccc(S(C)(=O)=O)cc4)ccc31)CN(C(N)=O)CC2
CHEMBL3408817,CCCCn1c2c(c3cc(-c4ccc(S(C)(=O)=O)cc4)ccc31)CNCC2
CHEMBL3408815,CCCCCCCCn1c2c(c3cc(-c4cnc(N)nc4)ccc31)CNCC2
CHEMBL3408814,CCCCCCCCn1c2c(c3cc(-c4cnc(N)nc4)ccc31)CN(C(N)=O)CC2
CHEMBL3358391,O=C(Nc1cnccc1Br)c1cccc(-c2ccc3ccccc3c2)c1
CHEMBL3358390,O=C(Nc1nccs1)c1cccc(-c2ccc3ccccc3c2)c1
CHEMBL3358388,O=C(Nc1cc[nH]n1)c1cccc(-c2ccc3ccccc3c2)c1
CHEMBL3358387,O=C(Nc1ccnnc1)c1cccc(-c2ccc3ccccc3c2)c1
CHEMBL3358386,O=C(Nc1cccnn1)c1cccc(-c2ccc3ccccc3c2)c1
CHEMBL3358385,O=C(Nc1ncccn1)c1cccc(-c2ccc3ccccc3c2)c1
CHEMBL3358384,O=C(Nc1cnccn1)c1cccc(-c2ccc3ccccc3c2)c1
CHEMBL3358383,O=C(Nc1ccncc1)c1cccc(-c2ccc3ccccc3c2)c1
CHEMBL3358382,O=C(Nc1cccnc1)c1cccc(-c2ccc3ccccc3c2)c1
CHEMBL3358381,O=C(Nc1ccccn1)c1cccc(-c2ccc3ccccc3c2)c1
CHEMBL3358379,O=C(Nc1ccccc1[N+](=O)[O-])c1cccc(-c2ccc3ccccc3c2)c1
CHEMBL3358378,COc1cccc(NC(=O)c2cccc(-c3ccc4ccccc4c3)c2)c1
CHEMBL3358377,COc1ccccc1NC(=O)c1cccc(-c2ccc3ccccc3c2)c1
CHEMBL3358375,O=C(Nc1ccccc1Br)c1cccc(-c2ccc3ccccc3c2)c1
CHEMBL3358370,O=C(Nc1cccc(-c2ccc3ccccc3c2)c1)c1ccccc1Br
CHEMBL3354221,CC(=O)Nc1c(CCc2ccccc2)oc2c(Br)cc(Cl)cc2c1=O
CHEMBL3354214,Cc1noc(CCC2CC(=O)c3cc(Cl)cc(Br)c3O2)n1
CHEMBL3354206,COC(=O)CCCC1CC(=O)c2cc(Cl)cc(Br)c2O1
CHEMBL3354205,COC(=O)CCC1CC(=O)c2cc(Cl)cc(Br)c2O1
CHEMBL3354204,CCCCCC1CC(=O)c2cc(Br)cc(Cl)c2O1
CHEMBL3354201,O=C1CC(CCc2cccnc2)Oc2c(Br)cc(Cl)cc21
CHEMBL3350587,COc1ccc(-c2nc3c(N)ncnc3n2[C@@H]2O[C@H](COP(=O)(O)OP(=O)([O-])OC[C@H]3O[C@@H]([n+]4cccc(C(N)=O)c4)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)cc1
CHEMBL3350586,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4c(-c5ccc(Cl)cc5)nc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
CHEMBL3350584,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4c(Br)nc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
CHEMBL3347531,CC(C)=CCC/C(C)=C/C[C@@H]1C[C@@]2(CC=C(C)C)C(=O)[C@](CC=C(C)C)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C2O)[C@@]1(C)CCC=C(C)C
CHEMBL3343656,NC(=O)c1cncc(Oc2cccc3c(NC(=O)c4cccnc4)cccc23)c1
CHEMBL3343655,NC(=O)c1cncc(Oc2cccc3c(NC(=O)c4ccncc4)cccc23)c1
CHEMBL3343654,NC(=O)c1cncc(Oc2cccc3c(NC(=O)c4cccc([N+](=O)[O-])c4)cccc23)c1
CHEMBL3343653,Cc1ccc(C(=O)Nc2cccc3c(Oc4cncc(C(N)=O)c4)cccc23)cc1
CHEMBL3343652,NC(=O)c1cncc(Oc2cccc3c(NC(=O)c4ccccc4)cccc23)c1
CHEMBL3343651,Cc1ccc(C(=O)Nc2cccc3c(Oc4cncc(C(N)=O)c4)cccc23)cc1[N+](=O)[O-]
CHEMBL3343535,NC(=O)c1cncc(Oc2ccc3c(NC(=O)c4cccc([N+](=O)[O-])c4)cccc3c2)c1
CHEMBL3343534,Cc1ccc(C(=O)Nc2cccc3cc(Oc4cncc(C(N)=O)c4)ccc23)cc1
CHEMBL3343533,NC(=O)c1cncc(Oc2ccc3c(NC(=O)c4ccccc4)cccc3c2)c1
CHEMBL3343532,Cc1ccc(C(=O)Nc2cccc3cc(Oc4cncc(C(N)=O)c4)ccc23)cc1[N+](=O)[O-]
CHEMBL3343531,NC(=O)c1cncc(Sc2cccc3ccccc23)c1
CHEMBL3343530,NC(=O)c1cncc(Oc2cccc3ccccc23)c1
CHEMBL3343528,NC(=O)c1cncc(Nc2cccc3ccccc23)c1
CHEMBL3343526,NC(=O)c1cncc(Sc2ccc3ccccc3c2)c1
CHEMBL3343525,NC(=O)c1cncc(Oc2ccc3ccccc3c2)c1
CHEMBL3343524,NC(=O)c1cccc(Oc2ccc3ccccc3c2)c1
CHEMBL3343523,NC(=O)c1cncc(Nc2ccc3ccccc3c2)c1
CHEMBL3343515,NC(=O)c1ccc(Sc2ccc3ccccc3c2)nc1
CHEMBL3290220,CCOC(=O)c1ccc2c(c1)nc(-c1ccc(C)cc1)n2-c1ccccc1
CHEMBL3290218,CCOC(=O)c1ccc2c(c1)nc(-c1ccc(N(C)C)cc1)n2-c1ccccc1
CHEMBL3290210,CCOC(=O)c1ccc2c(c1)nc(-c1ccc(N(C)C)cc1)n2CCCN1CCCC1=O
CHEMBL3237064,CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(NC(=O)c2ccc(C#N)cc2)c1
CHEMBL3237063,CN(c1ccc(S(C)(=O)=O)cc1)S(=O)(=O)c1cccc(NC(=O)c2ccc(Br)cc2)c1
CHEMBL3237041,CN(c1ccc(Cl)cc1)S(=O)(=O)c1cc(C(=O)Nc2ccc(C#N)cc2F)ccn1
CHEMBL3237040,CN(c1ccc(Cl)cc1)S(=O)(=O)c1cc(C(=O)Nc2ccc(C#N)cc2)ccn1
CHEMBL3237039,CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C#N)cc2F)c1
CHEMBL3237038,CN(C(=O)c1cccc(S(=O)(=O)N(C)c2ccc(Br)cc2)c1)c1ccc(Br)cc1F
CHEMBL3237037,CN(C(=O)c1cccc(S(=O)(=O)N(C)c2ccc(Br)cc2)c1)c1ccc(Cl)cc1F
CHEMBL3237034,CC(O)c1ccc(N(C)S(=O)(=O)c2cccc(C(=O)Nc3ccc(C#N)cc3)c2)cc1
CHEMBL3237032,CN(c1ccc(Cl)cn1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C#N)cc2)c1
CHEMBL3237025,CN(c1ccc(S(C)(=O)=O)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(Cl)cc2)c1
CHEMBL3237023,CN(c1ccc(S(C)(=O)=O)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C#N)cc2)c1
CHEMBL3237017,CC(=O)c1ccc(NC(=O)c2cccc(S(=O)(=O)N(C)c3ccc(C(C)=O)cc3)c2)cc1
CHEMBL3237014,CC(=O)c1ccc(N(C)S(=O)(=O)c2cccc(C(=O)Nc3ccc(C#N)cc3)c2)cc1
CHEMBL3237013,CC(=O)c1ccc(N(C)S(=O)(=O)c2cccc(C(=O)Nc3ccc([S+](C)[O-])cc3)c2)cc1
CHEMBL3237011,CC(=O)c1ccc(N(C)S(=O)(=O)c2cccc(C(=O)Nc3ccc(Cl)cn3)c2)cc1
CHEMBL3237010,CC(=O)c1ccc(N(C)S(=O)(=O)c2cccc(C(=O)Nc3ccc(Cl)cc3)c2)cc1
CHEMBL3236998,COc1ccc(N(C)S(=O)(=O)c2cccc(C(=O)Nc3ccc(C#N)cc3)c2)cc1
CHEMBL3236980,CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C#N)cn2)c1
CHEMBL3236972,CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C#N)cc2)c1
CHEMBL3236969,CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(S(C)(=O)=O)cc2)c1
CHEMBL3236967,CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc([S](C)O)cc2)c1
CHEMBL3236962,CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(F)cn2)c1
CHEMBL3236708,CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2cc(Cl)cnn2)c1
CHEMBL3236707,CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(Cl)nn2)c1
CHEMBL3236703,CN(c1ccc(F)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C#N)cc2)c1
CHEMBL3236133,NC(=O)c1ccccc1Nc1ccc(-c2cn(Cc3ccccc3)nn2)cc1
CHEMBL3236132,NC(=O)c1ccccc1Nc1cccc(-c2cn(CCC3CCCC3)nn2)c1
CHEMBL3233749,Cc1ccc(-c2[nH]oc(=O)c2Cc2c(O)ccc3cc(Br)ccc23)cc1
CHEMBL3233734,COc1ccc2c(Cc3c(-c4ccc(C)cc4)[nH][nH]c3=O)c(O)ccc2c1
CHEMBL3233733,Cc1ccc(-c2[nH][nH]c(=O)c2Cc2c(O)ccc3cc(-c4ccccc4)ccc23)cc1
CHEMBL3222149,CC(C)(C)NS(=O)(=O)c1ccc2c(c1)Nc1ccccc1CC2
CHEMBL3222144,NC(=O)c1ccc2c(c1)CCc1cc([N+](=O)[O-])ccc1N2
CHEMBL3222141,O=C(Nc1cccc(Br)c1)c1cccc(S(=O)(=O)N2CCCCCC2)c1
CHEMBL3221535,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](CCCCNC(C)=O)NC(C)=O)C(N)=O
CHEMBL3220464,COC(=O)c1ccc(-c2ccc(C=C3C(=O)NC(=S)NC3=O)o2)cc1
CHEMBL3220463,O=C1NC(=S)NC(=O)C1=Cc1ccc(Sc2ccccc2)o1
CHEMBL3220462,O=C1NC(=S)NC(=O)C1=Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1
CHEMBL3220460,CC(=O)c1ccc(-c2ccc(C=C3C(=O)NC(=S)NC3=O)o2)cc1
CHEMBL3220459,O=C1NC(=S)NC(=O)C1=Cc1ccc(OCc2cccc3ccccc23)cc1
CHEMBL3220458,O=C1NC(=S)NC(=O)C1=Cc1ccc(OCc2ccccc2)c(OCc2ccccc2)c1
CHEMBL3220457,O=C1NC(=S)NC(=O)C1=Cc1cc(OCc2ccc(Br)cc2)ccc1Cl
CHEMBL3220456,CCOc1ccc(C=C2C(=O)NC(=S)NC2=O)cc1CCc1ccccc1
CHEMBL3220455,COc1ccc(CC2C(=O)NC(=S)NC2=O)cc1OCc1ccccc1
CHEMBL3220454,CC(C)Oc1ccc(C=C2C(=O)NC(=S)NC2=O)cc1
CHEMBL3219566,CCCCOc1ccc(Cn2c(-c3ccccc3)c(Cc3ccccc3)c(=O)[nH]c2=S)cc1
CHEMBL3219565,CCOc1ccc(Cn2c(-c3ccccc3)c(Cc3ccccc3)c(=O)[nH]c2=S)cc1
CHEMBL3219564,COc1ccc(Cn2c(-c3ccccc3)c(Cc3ccccc3)c(=O)[nH]c2=S)cc1
CHEMBL3219561,CCCOc1ccc(Cn2c(-c3ccccc3)c(Cc3c(O)ccc4ccccc34)c(=O)[nH]c2=S)cc1
CHEMBL3219560,CCOc1ccc(Cn2c(-c3ccccc3)c(Cc3c(O)ccc4ccccc34)c(=O)[nH]c2=S)cc1
CHEMBL3219559,COc1ccc(Cn2c(-c3ccccc3)c(Cc3c(O)ccc4ccccc34)c(=O)[nH]c2=S)cc1
CHEMBL3219558,O=c1[nH]c(=S)n(Cc2ccccc2)c(-c2ccccc2)c1Cc1c(O)ccc2ccccc12
CHEMBL3219557,CCCOc1ccc(Cn2c(-c3ccccc3)c(Cc3c(Cc4ccccc4)ccc4ccccc34)c(=O)[nH]c2=S)cc1
CHEMBL3219556,CCOc1ccc(Cn2c(-c3ccccc3)c(Cc3c(Cc4ccccc4)ccc4ccccc34)c(=O)[nH]c2=S)cc1
CHEMBL3219553,CCCCOc1ccc(Cn2c(-c3ccccc3)c(Cc3c(OC)ccc4ccccc34)c(=O)[nH]c2=S)cc1
CHEMBL3219552,CCCOc1ccc(Cn2c(-c3ccccc3)c(Cc3c(OC)ccc4ccccc34)c(=O)[nH]c2=S)cc1
CHEMBL3219551,CCOc1ccc(Cn2c(-c3ccccc3)c(Cc3c(OC)ccc4ccccc34)c(=O)[nH]c2=S)cc1
CHEMBL3219550,COc1ccc(Cn2c(-c3ccccc3)c(Cc3c(OC)ccc4ccccc34)c(=O)[nH]c2=S)cc1
CHEMBL319620,O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O
CHEMBL3105182,CCOC(=O)c1ccc2c(c1)nc(-c1ccc3c(c1)OCO3)n2CCO
CHEMBL3105181,CCOC(=O)c1ccc2c(c1)nc(-c1ccc(N3CCCCC3)cc1)n2CCO
CHEMBL3105180,CCOC(=O)c1ccc2c(c1)nc(-c1ccc(N(C)C)cc1)n2CCO
CHEMBL3040216,CC1=CCC(C(=O)/N=C2\CC=C(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c32)=C/C1=N/C(=O)C1=CC=C/C(=N\C(=O)/N=C2\C=CC=C(C(=O)/N=C3/CC(C(=O)/N=C4\CC=C(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c54)=CC=C3C)C2)C1
CHEMBL298346,O=C1C(c2c[nH]c3ccccc23)=C(c2c[nH]c3ccccc23)C(=O)N1Cc1ccccc1
CHEMBL291725,CN1C(=O)C(c2c[nH]c3ccccc23)=C(c2c[nH]c3ccccc23)C1=O
CHEMBL273076,Cc1ccc(C2CC(=O)Oc3ccc4cc(Br)ccc4c32)cc1F
CHEMBL272461,O=C1CC(c2ccc(F)c(F)c2)c2c(ccc3cc(Br)ccc23)O1
CHEMBL271536,Cc1cccc(C2CC(=O)Oc3ccc4cc(C)ccc4c32)c1
CHEMBL270905,O=C1CC(c2ccccc2)c2c(ccc3cc(I)ccc23)O1
CHEMBL270478,Cc1ccc(C2CC(=O)Oc3ccc4cc(Br)ccc4c32)cc1Cl
CHEMBL270292,O=C1CC(c2ccccc2)c2c(ccc3cc(Br)ccc23)O1
CHEMBL270291,COc1ccc(C2CC(=O)Oc3ccc4cc(Br)ccc4c32)cc1
CHEMBL270110,Cc1ccc([C@H]2CC(=O)Oc3ccc4cc(C)ccc4c32)cc1
CHEMBL270109,Cc1ccc2c3c(ccc2c1)OC(=O)CC3c1ccc(C)c(F)c1
CHEMBL270075,O=C1CC(c2cccc(Br)c2)c2c(ccc3cc(Br)ccc23)O1
CHEMBL266487,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12
CHEMBL265453,O=C(/C=C/c1cc(Br)c(O)c(Br)c1)c1ccc(C(=O)/C=C/c2cc(Br)c(O)c(Br)c2)cc1
CHEMBL263467,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CC[C@@H](C1COC3(CCCCC3)O1)OCCn1cc2c2c(F)cccc21
CHEMBL261605,Cc1ccc2c3c(ccc2c1)OC(=O)C[C@@H]3c1ccccc1
CHEMBL260149,O=C1/C(=C/c2cc(Br)c(O)c(Br)c2)CCC/C1=C\c1cc(Br)c(O)c(Br)c1
CHEMBL259457,CN1C/C(=C\c2cc(Br)c(O)c(Br)c2)C(=O)/C(=C/c2cc(Br)c(O)c(Br)c2)C1
CHEMBL259324,O=C1/C(=C/c2cc(Br)c(O)c(Br)c2)COC/C1=C\c1cc(Br)c(O)c(Br)c1
CHEMBL259008,O=C(/C=C/c1cc(Br)c(O)c(Br)c1)/C=C/c1cc(Br)c(O)c(Br)c1
CHEMBL252556,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O
CHEMBL2443304,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)[C@H]2N(C)c3ccccc3C(=O)N12
CHEMBL242867,CC(C)(NC(=O)/C=C/c1ccc(O)cc1)C(=O)NCCc1c[nH]c2ccccc12
CHEMBL2420991,CC(=S)NCCCC[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)OCc1ccccc1)C(=O)Nc1ccccc1
CHEMBL2420986,CC(=S)NCCCC[C@H](NC(=O)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC1=O)C(=O)NCC(=O)c1ccccc1
CHEMBL2420984,CC(=S)NCCCC[C@H](NC(=O)CCc1ccccc1F)C(=O)Nc1cccnc1
CHEMBL2420982,CC(=S)NCCCC[C@H](NC(=O)CCCCCCc1ccccc1)C(=O)NCc1ccccc1
CHEMBL2420981,CC(=S)NCCCC[C@H](NC(=O)CCCCCc1ccccc1)C(=O)NCc1ccccc1
CHEMBL2417698,CC(=S)NCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)NCC(=O)c1ccccc1
CHEMBL2417697,CC(=S)NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)OC(C)(C)C)C(=O)NCC(=O)c1ccccc1
CHEMBL2417696,CC(=S)NCCCC[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)OCc1ccccc1)C(=O)NCC(=O)c1ccccc1
CHEMBL2417695,CC(=S)NCCCC[C@H](NC(=O)CCc1cccnc1)C(=O)NCC(=O)c1ccccc1
CHEMBL2417694,CC(=S)NCCCC[C@H](NC(=O)CCCCCc1ccccc1)C(=O)NCC(=O)c1ccccc1
CHEMBL2417693,CC(=S)NCCCC[C@H](NC(=O)CCCc1ccccc1)C(=O)NCC(=O)c1ccccc1
CHEMBL2417692,CC(=S)NCCCC[C@H](NC(=O)CCc1ccccc1)C(=O)NCC(=O)c1ccccc1
CHEMBL2417690,CC(=S)NCCCC[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)OCc1ccccc1)C(=O)NCc1ccccc1
CHEMBL2417689,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C)C(N)=O
CHEMBL2417688,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(N)=O
CHEMBL2417687,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1cccnc1
CHEMBL2417686,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NCCc1c[nH]c2ccc(OCc3ccccc3)cc12
CHEMBL2417685,COc1ccc2[nH]cc(CCNC(=O)[C@H](CCCCNC(C)=S)NC(=O)OCc3ccccc3)c2c1
CHEMBL2417684,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NCCc1c[nH]c2ccccc12
CHEMBL2417683,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(O)c1ccccc1
CHEMBL2417682,COc1ccc(C(=O)CNC(=O)[C@H](CCCCNC(C)=S)NC(=O)OCc2ccccc2)cc1
CHEMBL2417681,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NCc1ccccc1
CHEMBL2417680,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NCCc1ccccc1
CHEMBL2338820,CNC(=O)c1cc2ncnc(N3CCC(CCNC(=O)C(C)(C)C)CC3)c2s1
CHEMBL2338818,Cc1c(C(N)=O)sc2c(N3CCC(CCNC(=O)C(C)(C)C)CC3)ncnc12
CHEMBL2338817,CC(C)(C)C(=O)NCCC1CCN(c2nccc3cc(C(N)=O)sc23)CC1
CHEMBL2338816,CC(C)(C)C(=O)NCCC1CCN(c2ccnc3cc(C(N)=O)sc23)CC1
CHEMBL2338815,CC(C)(C)C(=O)NCCC1CCN(c2ncnc3cc(C(N)=O)oc23)CC1
CHEMBL2338814,NC(=O)c1cc2ncnc(N3CCN(CCN4CCCC4)CC3)c2s1
CHEMBL2338813,NC(=O)c1cc2ncnc(N3CCC(CCN4CCCC4)CC3)c2s1
CHEMBL2338812,NC(=O)c1cc2ncnc(N3CCC(CN4CCCC4)CC3)c2s1
CHEMBL2338811,CS(=O)(=O)NCCN1CCN(c2ncnc3cc(C(N)=O)sc23)CC1
CHEMBL2338810,CS(=O)(=O)NCCC1CCN(c2ncnc3cc(C(N)=O)sc23)CC1
CHEMBL2338809,CC(C)(C)C(=O)NCCN1CCN(c2ncnc3cc(C(N)=O)sc23)CC1
CHEMBL2338808,CC(C)(C)C(=O)NCCCC1CCN(c2ncnc3cc(C(N)=O)sc23)CC1
CHEMBL2332055,CC(C)(C)C(=O)NCCC1CCN(c2ncnc3cc(C(N)=O)sc23)CC1
CHEMBL2332054,CC(C)(C)C(=O)NCC1CCN(c2ncnc3cc(C(N)=O)sc23)CC1
CHEMBL2332053,CC(=S)NCCN1CCN(c2ncnc3cc(C(N)=O)sc23)CC1
CHEMBL2332052,CC(=S)NCCC1CCN(c2ncnc3cc(C(N)=O)sc23)CC1
CHEMBL2332051,CC(=O)NCCN1CCN(c2ncnc3cc(C(N)=O)sc23)CC1
CHEMBL2332050,CC(=O)NCC1CCN(c2ncnc3cc(C(N)=O)sc23)CC1
CHEMBL2332048,CCNc1ncnc2cc(C(N)=O)sc12
CHEMBL2332047,NC(=O)c1cc2ncnc(N3CCCCC3)c2s1
CHEMBL2332046,NCCC1CCN(c2ncnc3cc(C(N)=O)sc23)CC1
