,ID,SMILES,Model 1: SIRT2 inhibitory activity,"Probability of Model 1 ""Yes"" class prediction"
218,108804,COc1ccc(-c2csc(-n3[nH]c(C)c(N=Nc4cc(Cl)ccc4C)c3=O)n2)cc1,No,0.4634631209189174
219,108805,COc1ccc(N=Nc2c(-c3ccccc3)[nH]n(-c3ccccc3)c2=O)c([N+](=O)[O-])c1,No,0.4128964064829944
220,108806,Cc1ccc(C=NNc2ccc([N+](=O)[O-])cc2)o1,No,0.35867060659116684
221,108807,CC1=NN(c2nc(-c3ccc(Cl)cc3)cs2)C(=O)C1=NNc1ccc2c(c1)C(=O)c1ccccc1C2=O,No,0.329142880542315
222,108808,COc1ccc(Br)cc1/C=N/NC(=O)CN1CCCCC1,No,0.25054319932604274
223,108810,CCOc1ccc(NS(=O)(=O)c2cc(Cl)ccc2Cl)cc1,No,0.36961936560361236
224,108811,CC(C)(C)C1=NS(=O)(=O)c2c(O)ccc(Cl)c21,No,0.28922226300197773
225,108812,COc1ccc(S(=O)(=O)Nc2cccnc2)cc1,No,0.43526008705446956
226,108813,CC1=NN(c2nc(-c3ccc(Br)cc3)cs2)C(=O)C1=NNc1cccc(C)c1C,No,0.38147183561033193
227,108814,CC(C)Sc1nc2cc(Br)ccc2[nH]1,No,0.3459821830454872
228,108815,COC(=O)c1ccc(C2NC(=O)c3c(sc4c3CCN(C)C4)N2)cc1,No,0.44992100008116126
229,108816,COc1ccc(-c2csc(N3N=C(C)C(=NNc4ccc([N+](=O)[O-])cc4OC)C3=O)n2)cc1,No,0.3588552862660229
230,108817,COc1cc(C=C2C(=O)NC(=S)N(c3ccc(Cl)cc3Cl)C2=O)cc(Br)c1O,Yes,0.6549447861716858
231,108818,Cc1ccc(S(=O)(=O)Nc2cccnc2)cc1C,No,0.4282606052687089
232,108819,O=C(c1ccccc1)c1cc(Cl)ccc1NN=C1C(=O)N(c2ccccc2)N=C1c1ccccc1,No,0.3799797164582861
233,108820,Cc1ccc2nc(C(C#N)=Cc3cc(I)cc(I)c3OCc3ccccc3)[nH]c2c1,Yes,0.5242654220958463
234,108821,O=c1c(N=Nc2ccccc2Cl)c(-c2ccccc2)[nH]n1-c1ccc([N+](=O)[O-])cc1,No,0.36853367250243807
235,108822,O=C1C(=NNc2ccccc2Br)C(c2ccccc2)=NN1c1ccccc1,No,0.3679413769695505
236,108823,CCOC(=O)c1ccc(NN=C2C(=O)N(c3nc(-c4ccc(Cl)cc4)cs3)N=C2C)cc1,No,0.3463381736779073
237,108824,COc1cc(/C=N/NC(=O)CN2CCCCC2)cc(OC)c1OC,No,0.2897061292806498
238,108825,O=S(=O)(Nc1ccncc1)c1ccc(F)cc1,No,0.3830203012596321
239,108826,CN1CCc2c(sc3c2C(=O)NC(c2ccc(-c4cccc(Cl)c4)o2)N3)C1,No,0.48888937033254
240,108828,O=C1C(=NNc2cccc([N+](=O)[O-])c2)C(c2ccccc2)=NN1c1ccccc1,No,0.3235267655804808
241,108829,CN1CCc2c(sc3c2C(=O)NC(c2c(Cl)cccc2Cl)N3)C1,No,0.40764096524337834
242,108831,O=c1c(N=Nc2ccc([N+](=O)[O-])cc2)c(-c2ccc([N+](=O)[O-])cc2)[nH]n1-c1ccccc1,No,0.38743829595148493
243,108832,Cc1[nH]n(-c2ccc([N+](=O)[O-])cc2)c(=O)c1N=Nc1c(Br)cc(Br)cc1Br,No,0.4494493857206246
244,108833,Cc1[nH]n(-c2nc(-c3ccccc3)cs2)c(=O)c1N=Nc1ccc(Cl)c(Cl)c1,No,0.45482765579994
245,108834,C(=NNc1cc(N2CCCCCC2)nc(N2CCCCCC2)n1)c1ccccc1,No,0.3553346790393946
246,108835,O=C(Nc1nncs1)c1ccc(S(=O)(=O)c2ccccc2)cc1,No,0.3113678300519532
247,108836,Cc1ccc(-c2ccc(C3NC(=O)c4c(sc5c4CCN(C)C5)N3)o2)cc1Cl,No,0.48810674699182827
248,108837,COc1ccc(CNCc2ccncc2)c(OC)c1,No,0.2924399706080396
249,108838,CC1=NN(c2ccc([N+](=O)[O-])cc2)C(=O)C1=NNc1cccc([N+](=O)[O-])c1,No,0.3236859922701859
250,108840,CN1CCc2c(sc3c2C(=O)NC(c2ccc(OC(=O)c4ccccc4Cl)cc2)N3)C1,Yes,0.5073358503527848
251,108841,CSc1ccc(-c2nc(-c3ccccc3)c(-c3ccc(Sc4ccccc4)cc3)[nH]2)cc1,Yes,0.5383707092728207
252,108842,O=C(c1ccccc1)c1cc(Cl)ccc1NN=C1C(=O)N(c2ccccc2)N=C1c1ccc([N+](=O)[O-])cc1,No,0.4138021407828003
253,108843,COc1ccc(Cl)cc1NS(=O)(=O)c1c(C)cc(C)cc1C,No,0.3250023150353339
254,108844,CC1=NN(c2ccc([N+](=O)[O-])cc2)C(=O)C1=NNc1c(Cl)cc([N+](=O)[O-])cc1Cl,No,0.2912874526656592
255,108845,CC1=NN(c2nc(-c3ccccc3)cs2)C(=O)C1=NNc1cccc(Br)c1,No,0.3459709411420141
256,108846,Cc1[nH]n(-c2nc(-c3ccc(Cl)cc3)cs2)c(=O)c1N=Nc1cccc([N+](=O)[O-])c1C,No,0.4585725881418351
257,108847,COc1cc(C=C(C#N)c2nc3ccc(C)cc3[nH]2)ccc1OCc1ccccc1,Yes,0.5308282208774019
258,108848,Cc1[nH]n(-c2nc(-c3ccc(Cl)cc3)cs2)c(=O)c1N=Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,No,0.4813912398991519
259,108849,CN1CCc2c(sc3c2C(=O)NC(c2ccc(-c4ccc(Cl)c(Cl)c4)o2)N3)C1,No,0.4869671393772206
260,108850,O=C(CN1CCCCC1)N/N=C/c1cccs1,No,0.21994451780223923
261,108851,CCCCCCCCCCCCCC(=O)Nc1c2c(nc3c1CCC3)CCC2,No,0.24203870628316715
262,108852,COc1c(I)cc(I)cc1C1NC(=O)c2c(sc3c2CCN(C)C3)N1,No,0.4834254067991878
263,108853,CC1=NN(c2nc(-c3ccc(Br)cc3)cs2)C(=O)C1=NNc1cccc([N+](=O)[O-])c1C,No,0.4106432910955645
264,108855,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccc(F)c(Cl)c2)cc1,No,0.39030258114726096
265,108856,Cc1ccc2[nH]c(C(C#N)=Cc3ccc(N4CCC(C)CC4)c([N+](=O)[O-])c3)nc2c1,Yes,0.548077565374535
266,108857,O=C(c1ccccc1)c1ccc(-c2nc(-c3cccc4ccccc34)[nH]c2-c2ccccc2)cc1,No,0.37810384184240237
267,108858,CN1CCc2c(sc3c2C(=O)NC(c2cccc(Cl)c2Cl)N3)C1,No,0.420525777580389
268,108859,COc1ccc(Br)cc1CNCc1ccc2c(c1)OCO2,No,0.32508456740242336
269,108860,O=C1NC(=O)C(=NNc2c(Cl)cc([N+](=O)[O-])cc2Cl)C(=O)N1,No,0.3356248645529887
270,108861,Oc1c(Br)cc(Cl)cc1CN=Nc1nc2ccccc2s1,No,0.3787827570615826
271,108862,Cc1[nH]n(-c2nc(-c3ccc(Cl)cc3)cs2)c(=O)c1N=Nc1c(Cl)cccc1Cl,No,0.42395358243522346
272,108864,Cn1c(CSc2nc3ccc(Br)cc3[nH]2)nc2ccccc21,No,0.43829778286076404
273,108866,Cn1c2ccccc2c2nnc(N=NCc3cc(Br)c(O)c(Br)c3O)nc21,No,0.3752151695591056
274,108867,CSCCOC(=O)C1C(C)=NC(=O)NC1c1ccc(N(C)C)cc1,No,0.4460787687538853
275,108868,c1ccc(Oc2ccc(-c3[nH]c(-c4cccc5ccccc45)nc3-c3ccccc3)cc2)cc1,No,0.3828563235589116
276,108869,CCNC(=O)CC1S/C(=N\c2ccc(C)c([N+](=O)[O-])c2)N(C)C1=O,No,0.4427710265260122
277,108870,Cc1ccc2[nH]c(C(C#N)=Cc3ccc(OCc4ccc(Cl)cc4Cl)cc3)nc2c1,Yes,0.5203614958370572
278,108874,Cc1[nH]n(-c2nc(-c3ccc(Cl)cc3)cs2)c(=O)c1N=Nc1ccc2ccccc2c1,Yes,0.5082257689725856
279,108875,CCOc1cccc(C2NC(=O)c3c(sc4c3CCN(C)C4)N2)c1O,Yes,0.5161327020194005
280,108876,CN1CCc2c(sc3c2C(=O)NC(c2ccc(OC(=O)c4ccccc4)cc2)N3)C1,No,0.46963124115135646
281,108877,O=c1c(N=Nc2cc(Cl)ccc2Cl)c(-c2ccccc2)[nH]n1-c1ccccc1,No,0.4176736205988952
282,108878,O=C(c1ccccc1)c1ccc(N=Nc2c(-c3ccccc3)[nH]n(-c3ccccc3)c2=O)cc1,No,0.4075900471604319
283,108879,COc1cc(C=C(C#N)c2nc3cc(C)ccc3[nH]2)ccc1OCc1ccccc1,Yes,0.5571271071894222
284,108881,Cc1nn(-c2ccccc2)c2c1C(c1cc(Br)cc(Br)c1O)C(C#N)=C(N)O2,No,0.37658174404863204
285,108882,COc1cc(C2NC(=O)c3c(sc4c3CCN(C)C4)N2)cc(OC)c1OC,No,0.43591353828533325
286,108883,COc1cc([N+](=O)[O-])ccc1N=Nc1c(C)[nH]n(-c2nc(-c3ccccc3)cs2)c1=O,No,0.4538283135289474
287,108884,Oc1ccc(Nc2nc3ccccc3[nH]2)cc1,No,0.2665792083394252
288,108885,O=c1c(N=Nc2c(Br)cc(Br)cc2Br)c(-c2ccc([N+](=O)[O-])cc2)[nH]n1-c1ccccc1,No,0.4060795853243417
289,108887,Cc1[nH]n(-c2nc(-c3ccccc3)cs2)c(=O)c1N=Nc1cccc(C(F)(F)F)c1,No,0.4940808415241883
290,108888,Nc1nonc1-n1nnc(C(=O)N/N=C/c2cc(I)cc(I)c2O)c1-c1ccc([N+](=O)[O-])cc1,No,0.4638021856844614
291,108889,COc1ccccc1N=Nc1c(-c2ccccc2)[nH]n(-c2ccccc2)c1=O,No,0.3720987336108738
292,108890,CC(=O)c1cc2c(C)cc(=O)oc2cc1O,No,0.3386360532924378
293,108891,Cc1cc2nc(NCCO)n(CC(=O)c3ccccc3)c2cc1C,No,0.35158743587233654
294,108892,CN1CCc2c(sc3c2C(=O)NC(c2ccc(-c4ccc(Cl)cc4)o2)N3)C1,No,0.46154695986588473
295,108893,O=C(N/N=C/c1cc(Br)c(O)c(Br)c1O)C(O)c1ccccc1,No,0.4130281199949125
296,108894,COC(=O)c1ccc(NN=C2C(=O)N(c3ccccc3)N=C2c2ccccc2)cc1,No,0.2993044148459222
297,108895,c1cc(N2CCOCC2)ccc1CN=Nc1nn[nH]n1,No,0.30497100043209974
298,108896,Cc1ccc2nc(C(C#N)=Cc3ccc(-c4ccc(Cl)cc4)o3)[nH]c2c1,Yes,0.5286353729675322
299,108897,CC1=NN(c2nc(-c3ccccc3)cs2)C(=O)C1=NNc1ccccc1C(F)(F)F,No,0.36860275018201866
300,108900,Nc1cc(=O)[nH]c(=S)n1-c1ccccc1,No,0.48670418894315315
301,108901,O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1,No,0.26995796257467314
302,108902,CCOc1ccccc1NS(=O)(=O)c1c(C)cc(C)cc1C,No,0.4069743202091713
303,108903,C=CCc1c(C)nc(-c2ccccc2)nc1N=NCc1ccco1,No,0.4569189269247838
304,108904,O=c1c(N=Nc2cccc([N+](=O)[O-])c2)c(-c2ccccc2)[nH]n1-c1ccc([N+](=O)[O-])cc1,No,0.38979919027563653
305,108905,COc1cc(C(=O)N/N=C/c2cc(I)cc(I)c2O)ccc1I,No,0.41121986534601374
306,108906,Cc1ccc2[nH]c(C(C#N)=Cc3ccc(-c4ccc(Cl)cc4)o3)nc2c1,Yes,0.5718535507864453
307,108907,CN(C)c1ccc(/C=C2\C(=O)NN(c3ccccc3)C2=O)cc1Br,No,0.4934901775689496
308,108908,COc1ccc(-c2csc(N3N=C(C)C(=NNc4cc(C)ccc4C)C3=O)n2)cc1,No,0.36144269729179324
309,108910,Cc1ccc(CN=Nc2ccc([N+](=O)[O-])cc2)o1,No,0.3187439870794803
310,108911,O=C1NC(=O)C(=NNc2cccc(Cl)c2)C(=O)N1,No,0.28550571548445575
311,108913,COc1ccc(-c2nc(-c3cccc(C(=O)c4ccccc4)c3)c(-c3ccccc3)[nH]2)cc1,No,0.396106768023346
312,108914,COc1cc(C=C(C#N)c2nc3cc(C)ccc3[nH]2)ccc1OC(C)C,No,0.4363872748173482
313,108915,O=C(N/N=C/c1cc(I)cc(I)c1O)c1ccc(Cl)cc1,No,0.3220276213351868
314,108916,COc1ccc([N+](=O)[O-])cc1N=Nc1c(C)[nH]n(-c2nc(-c3ccc(Cl)cc3)cs2)c1=O,No,0.43004288872940766
315,108917,CSc1ccc(-c2nc(-c3ccc(Sc4ccccc4)cc3)c(-c3ccccc3)[nH]2)cc1,Yes,0.5383707092728207
316,108918,COc1ccc(NN=C2C(=O)N(c3ccc([N+](=O)[O-])cc3)N=C2C)c([N+](=O)[O-])c1,No,0.32477443477844076
317,108919,O=C1C(=NNc2c(Cl)cccc2Cl)C(c2ccc([N+](=O)[O-])cc2)=NN1c1ccccc1,No,0.29208715910788546
318,108920,COc1ccccc1/C=C/C(=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1,No,0.43113512879234617
319,108921,COc1ccc(S(=O)(=O)Oc2ccc(/C=N\N=C3\NC(=O)CS3)cc2)cc1,No,0.4647048047320306
320,108922,COc1cc(C(=O)Oc2ccc(C3NC(=O)c4c(sc5c4CCN(C)C5)N3)cc2)cc(OC)c1OC,No,0.4790517425396622
321,108923,CN1CCN(C2=Cc3ccccc3Sc3ccccc32)CC1,No,0.24838602293574466
322,108924,Cc1ccc2nc(C(C#N)=Cc3cc(Br)ccc3OC(C)C)[nH]c2c1,No,0.39818871197455746
323,108925,CC(=O)Nc1n[nH]c(SCc2ccc(Cl)cc2)n1,No,0.42228558444807324
324,108926,O=c1c(N=Nc2ccccc2Cl)c(-c2ccccc2)[nH]n1-c1ccccc1,No,0.339124219448232
325,108929,COc1cc(/C=N/NC(=O)CN2CCCCC2)ccc1OCc1ccccc1,No,0.4948951995539236
326,108931,Cc1ccc2nc(C(C#N)=Cc3cn(Cc4ccc(Cl)cc4Cl)c4ccccc34)[nH]c2c1,Yes,0.5242380225418249
327,108932,C=CCc1c(C)nc(-c2ccccc2)nc1NN=Cc1ccco1,No,0.4278061567614541
328,108933,CCOc1ccccc1N=Nc1c(-c2ccc([N+](=O)[O-])cc2)[nH]n(-c2ccccc2)c1=O,No,0.45600326515769574
329,108934,CC1=NN(c2nc(-c3ccc(Cl)cc3)cs2)C(=O)C1=NNc1cccc(Br)c1,No,0.3552154093375758
330,108935,O=C(c1ccccc1)c1cc(Cl)ccc1N=Nc1c(-c2ccc([N+](=O)[O-])cc2)[nH]n(-c2ccccc2)c1=O,No,0.4636313452249781
331,108936,Cc1[nH]n(-c2nc(-c3ccc(Br)cc3)cs2)c(=O)c1N=Nc1cccc(Br)c1,No,0.4877040085116939
332,108937,COc1cc(C=C(C#N)c2nc3ccc(C)cc3[nH]2)ccc1OC(C)C,No,0.3868763946005395
333,108938,O=c1sc2ccccc2n1CN1CCCC1,No,0.283610273909982
334,108939,NC(=O)CSc1nc2cc(Br)ccc2[nH]1,No,0.30271782936098723
335,108940,CCOc1cc(C=C2C(=O)NC(=S)N(c3ccc(Cl)cc3)C2=O)ccc1O,Yes,0.6346675072039414
336,108941,CCN(CC)c1ccc(C2C3C(=O)CC(C)(C)CC3=Nc3ccccc3N2C(=O)C(C)C)cc1,Yes,0.5582623129455724
337,108942,COc1ccc(CC(=O)N2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,No,0.42293433925707186
338,108943,CC1=NN(c2nc(-c3ccc(Cl)cc3)cs2)C(=O)C1=NNc1ccc(Cl)c(Cl)c1,No,0.33888444882912344
339,108944,CC1=NN(c2ccccc2)C(=S)C1=CNc1c(Br)cc(Cl)cc1Br,No,0.47278582173828965
340,108945,CC(=NNc1nc2c(c(=O)[nH]c(=O)n2C)n1CC(O)COc1ccccc1)c1ccccc1O,Yes,0.5241014684894373
341,108948,COc1cc(C2NC(=O)c3c(sc4c3CCN(C)C4)N2)ccc1OC(=O)c1ccccc1Cl,Yes,0.5260713093880696
342,108949,Cc1ccccc1OCCN1C(=S)N=C2C=CC=CC21,Yes,0.5643196736817524
343,108951,Cc1cc(C=C2C(=O)NC(=S)NC2=O)c(C)n1-c1ccc(Cl)cc1,Yes,0.7502115687888706
344,108952,Cc1ccc2[nH]c(C(C#N)=Cc3cc(Br)ccc3OC(C)C)nc2c1,No,0.4518885376413407
345,108953,Cc1[nH]n(-c2nc(-c3ccc(Cl)cc3)cs2)c(=O)c1N=Nc1ccc(Oc2ccccc2)cc1,No,0.4868688944054217
346,108954,O=C1C(=NNc2c(Br)cc(Br)cc2Br)C(c2ccccc2)=NN1c1ccc([N+](=O)[O-])cc1,No,0.28584877239488493
347,108955,O=C1C(=NNc2ccc(Cl)c([N+](=O)[O-])c2)C(c2ccccc2)=NN1c1ccc([N+](=O)[O-])cc1,No,0.32621680074416154
348,108957,CC1=NN(c2nc(-c3ccc(Cl)cc3)cs2)C(=O)C1=NNc1ccc(C(=O)c2ccccc2)cc1,No,0.3545340992787573
349,108958,COc1ccc(-c2csc(-n3[nH]c(C)c(N=Nc4cccc(C(F)(F)F)c4)c3=O)n2)cc1,No,0.4900833250199096
350,108959,O=C(C1CC1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,No,0.35206007902679753
351,108960,O=C1NC(=O)C(=NNc2ccccc2C(=O)NCc2ccccc2)C(=O)N1,No,0.357098162862398
352,108961,CN1CCc2c(sc3c2C(=O)NC(c2ccc(I)o2)N3)C1,Yes,0.5398635783454311
353,108962,COc1cc(S(=O)(=O)Nc2cccc(C)c2)ccc1N=Cc1c(C)[nH]n(-c2cccc(Cl)c2)c1=O,No,0.42890649037148915
354,108963,CCOc1cc(Br)cc(C2NC(=O)c3c(sc4c3CCN(C)C4)N2)c1O,Yes,0.5223554429128279
355,108964,CC1=NN(c2nc(-c3ccc(Cl)cc3)cs2)C(=O)C1=NNc1cccc([N+](=O)[O-])c1,No,0.3796697094706148
356,108965,O=c1c(N=Nc2cccc([N+](=O)[O-])c2)c(-c2ccc([N+](=O)[O-])cc2)[nH]n1-c1ccccc1,No,0.40042287436932045
357,108966,COc1ccc(C(c2c(O)nc3n(c2=O)CCCS3)c2c(O)nc3n(c2=O)CCCS3)c(OC)c1,No,0.4100205583366166
358,108968,COc1ccc(-c2csc(-n3[nH]c(C)c(N=Nc4cc([N+](=O)[O-])ccc4C)c3=O)n2)cc1,No,0.4407261739331548
359,108969,CCOc1cc(C2NC(=O)c3c(sc4c3CCN(C)C4)N2)ccc1OC(=O)c1ccc(F)cc1,Yes,0.5651398977171043
360,108970,CN1CCc2c(sc3c2C(=O)NC(c2cccc(OC(=O)c4cccs4)c2)N3)C1,Yes,0.5077103392172735
361,108972,CC(=O)c1ccc(NN=C2C(=O)N(c3ccc([N+](=O)[O-])cc3)N=C2c2ccccc2)cc1,No,0.2928490751739831
362,108974,CC1=NN(c2nc(-c3ccc(Br)cc3)cs2)C(=O)C1=NNc1ccc(Cl)c(Cl)c1,No,0.3529279760309559
363,108976,Cc1cc(C=C2C(=O)NC(=S)NC2=O)c(C)n1-c1ccc(I)cc1,Yes,0.7512108333673148
364,108977,CCOc1cc(C2NC(=O)c3c(sc4c3CCN(C)C4)N2)ccc1OC(=O)c1ccc(Br)cc1,Yes,0.5324950066316583
365,108978,COc1ccc(N=Nc2c(C)[nH]n(-c3ccc([N+](=O)[O-])cc3)c2=O)c([N+](=O)[O-])c1,No,0.4121228008582864
366,108979,COc1c([N+](=O)[O-])cc(C(=O)NNC(=O)c2ccc(C)cc2)cc1[N+](=O)[O-],No,0.21199397334865147
367,108980,O=C(c1ccccc1)c1ccc(NN=C2C(=O)N(c3ccccc3)N=C2c2ccccc2)cc1,No,0.2788713038581073
368,108981,COc1ccc(-c2csc(N3N=C(C)C(=NNc4cccc(C(F)(F)F)c4)C3=O)n2)cc1,No,0.3969318992984778
369,108983,O=[N+]([O-])c1ccccc1NN=Cc1cc(Cl)cc(Cl)c1O,No,0.4056916826135214
370,108984,Cc1[nH]n(-c2nc(-c3ccccc3)cs2)c(=O)c1N=Nc1ccccc1C(F)(F)F,No,0.4407366182551199
371,108985,N#CCC(=O)N/N=C/c1cc(Br)cc(I)c1O,No,0.24853323100895347
372,108986,Oc1ccc(C=NNc2cc(N3CCCCC3)nc(N3CCCCC3)n2)cc1,No,0.40233944819289363
373,108987,C(=NNc1cc(N2CCOCC2)nc(N2CCOCC2)n1)c1ccccc1,No,0.3726206156867307
374,108989,CC(=NNc1nc2c(c(=O)[nH]c(=O)n2C)n1CCc1ccccc1)c1ccc(Cl)cc1,No,0.38967274397973034
375,108992,O=c1c(N=Nc2cccc([N+](=O)[O-])c2)c(-c2ccccc2)[nH]n1-c1ccccc1,No,0.3988678615637053
376,108993,Cc1ccc(COc2c(Br)cc(C=C(C#N)c3nc4cc(C)ccc4[nH]3)cc2Br)cc1,Yes,0.5268911444997143
377,108994,CN(c1ccc(N(C)C(C)(C)C)cc1)C(C)(C)C,No,0.12833604822546552
378,108995,COc1ccc(OC)c(C2C(C#N)=C3NC(=N)c4c(sc5c4CCCCC5)N3C3=C2C(=O)CC(C)(C)C3)c1,Yes,0.5497029083553
379,108996,CC1=NN(c2ccc(F)cc2)C(=O)C1=Cc1c(C)[nH]n(-c2ccc(C)c(C)c2)c1=O,No,0.46883184406528405
380,108997,O=C(COc1ccccc1Cl)NNC(=O)c1cc(Cl)ccc1O,No,0.3752650242408754
381,108998,O=C(CNC1CCCCC1)Nc1nc(-c2ccccc2)cs1,No,0.31951525107428586
382,108999,NC(Cc1ccccc1)C(=O)Sc1ccccc1,No,0.3647548959290038
383,109000,COc1cc(NS(=O)(=O)c2ccccc2)c(OC)cc1N,No,0.2843474522910925
384,109001,Cc1ccc(C(=O)c2ccccc2)c(O)c1,No,0.2934764699409838
385,109002,CC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2)C1c1cccc([N+](=O)[O-])c1,No,0.4945970032183856
386,109003,O=C(NC(Cc1c[nH]cn1)C(=O)O)c1ccccc1,No,0.34599720731308736
387,109004,CN(C)c1ccc(C2C3C(=O)CC(C)(C)CC3=Nc3ccccc3N2C(=O)Cc2ccc(Cl)cc2)cc1,Yes,0.5329259796148129
388,109005,Cc1ccc(/C=C/C(=O)N2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,No,0.4672159745409186
389,109006,O=c1c(-c2nnn[nH]2)coc2ccccc12,No,0.41860387205567606
390,109007,N#CC1=C2NC(=N)c3c(sc4c3CCCCC4)N2C2=C(C(=O)CCC2)C1c1ccsc1,No,0.46933488341434265
391,109008,CCN(CC)c1ccc(C2C3=C(CC(C)(C)CC3=O)Nc3ccccc3N2C(=O)c2ccc(F)cc2)cc1,Yes,0.5869057644749569
392,109009,CCc1ccc(NS(=O)(=O)c2cccc3c(S(=O)(=O)Nc4ccc(CC)cc4)cccc23)cc1,No,0.21471209626781862
393,109010,Clc1ccc(COc2ccccc2CNc2nn[nH]n2)cc1,No,0.459470833280788
394,109011,COc1cc(C=C2C(=O)NC(=S)NC2=O)cc(Cl)c1OC,Yes,0.8327574748307132
395,109012,COc1ccc(C2C(C#N)=C3NC(=N)c4c(sc5c4CCCCC5)N3C3=C2C(=O)CCC3)c(OC)c1,No,0.4721651721576274
396,109013,O=S(=O)(Nc1cccc(NS(=O)(=O)c2cc(Cl)ccc2Cl)c1)c1cc(Cl)ccc1Cl,No,0.20836720893644622
397,109014,O=C1C(=NNc2ccc(Cl)c([N+](=O)[O-])c2)C(c2ccccc2)=NN1c1ccccc1,No,0.3186748783938801
398,109015,O=S(=O)(Nc1cc(Cl)ccc1Cl)c1cccs1,No,0.3162078809336807
399,109016,CC1=NN(c2cc(Cl)ccc2Cl)C(=O)C1=Cc1c(O)[nH]c(=O)n(-c2cccc(Cl)c2)c1=O,Yes,0.5026513419030999
400,109017,Cc1[nH]n(-c2c(Cl)cc(Cl)cc2Cl)c(=O)c1C=Nc1cc(Cl)ccc1O,Yes,0.5016401278144773
401,109018,N#CC1=C2NC(=N)c3c(sc4c3CCCCC4)N2C2=C(C(=O)CCC2)C1c1ccccc1,No,0.4688032559012504
402,109019,COc1ccc(NS(=O)(=O)c2ccc(N=Cc3c(C)[nH]n(-c4c(Cl)cc(Cl)cc4Cl)c3=O)cc2)cc1,No,0.4385817403986708
403,109021,COc1cc(S(=O)(=O)Nc2ccc(C)cc2)ccc1N=Cc1c(C)[nH]n(-c2ccc(Cl)cc2)c1=O,No,0.40999951311262045
404,109022,COc1ccc(-c2nn(CN3CCN(Cc4ccccc4)CC3)c(=S)o2)cc1OC,Yes,0.5565261917152512
405,109023,COc1cccc(-c2nc(-c3ccccc3)c(-c3cccc4ccccc34)[nH]2)c1,No,0.3946905974824303
406,109024,CC(=O)c1c(C)oc2c1cc(NS(=O)(=O)c1ccc(Br)cc1)c1ccccc12,No,0.37570298887695924
407,109026,CC1=NN(c2cccc(Cl)c2)C(=O)C1=Cc1c(C)[nH]n(-c2cccc(C)c2)c1=O,No,0.4332903273945331
408,109027,Cc1ccc(-n2c(CCn3cnc(-c4ccccc4)c3-c3ccccc3)n[nH]c2=S)cc1,Yes,0.5629884501630121
409,109028,COc1ccc(Br)c(C=C2C(=O)NC(=S)NC2=O)c1,Yes,0.8313773026453954
410,109029,CCc1nnc(NS(=O)(=O)c2ccc(NS(=O)(=O)c3ccc(NC(C)=O)cc3)cc2)s1,No,0.27994412635114574
411,109030,CCOC(=O)c1c(NCc2cc(Br)cc(Br)c2O)sc2c1CCC2,No,0.4550488989983188
412,109031,O=C1c2ccccc2-c2ccc(-c3nc(-c4ccc(Cl)cc4Cl)[nH]c3-c3ccccc3)cc21,No,0.33881543241664563
413,109032,CCOC(=O)c1ccc(NC=C2C(=O)N(c3c(Cl)cc(Cl)cc3Cl)N=C2C)cc1,No,0.33257147978620655
414,109033,CCOc1ccc(Br)cc1C1NC(=O)c2c(sc3c2CCN(C)C3)N1,No,0.4713468467774683
415,109034,CCN1C=C(Cc2cccs2)C2=C(C1)C(c1cccs1)C(C#N)=C(N)O2,No,0.3928650532459101
416,109035,Cc1ccc2[nH]c(SCCOc3ccccc3)nc2c1,Yes,0.5080903748841414
417,109036,Cc1ccc(C(=O)CSc2n[nH]c3c4ccccc4nc-3n2)cc1,No,0.32140811479795595
418,109037,CC1=NN(c2ccc(F)cc2)C(=O)C1=Cc1c(C)[nH]n(-c2ccc(I)cc2)c1=O,Yes,0.5122847252183589
419,109038,CCOC(=O)c1c(C)oc2c1cc(NS(=O)(=O)c1ccc(CC)cc1)c1ccccc12,No,0.400439082404886
420,109039,CC1(C)CC(=O)c2c(oc3c2cc(NS(=O)(=O)c2ccc(Cl)cc2)c2ccccc23)C1,No,0.45580236335533997
421,109040,Cc1[nH]n(-c2nc(C(C)(C)C)cs2)c(=O)c1N=Nc1ccccc1Cl,No,0.42279506606414735
422,109041,CCOC(=O)c1c(-c2ccccc2)oc2c1cc(NS(=O)(=O)c1ccccc1)c1ccccc12,No,0.4024458455250864
423,109042,S=c1[nH]nc(CCn2cnc(-c3ccccc3)c2-c2ccccc2)n1-c1ccccc1,Yes,0.5588315560337495
424,109043,Clc1ccc(COc2ccc(CNc3nn[nH]n3)cc2)cc1,Yes,0.5258008265091532
425,109044,CC(C)CC(=O)N1c2ccccc2N=C2CC(C)(C)CC(=O)C2C1c1ccc(N(C)C)cc1,Yes,0.5289652397788955
426,109045,Cc1ccc(C)n1C(Cc1c[nH]cn1)C(=O)O,No,0.43793687604148723
427,109046,O=[N+]([O-])c1cccc(C=NNc2nc3cc(Cl)ccc3[nH]2)c1O,No,0.43841021699450755
